user_id,segmento_id,segmento_nombre,tono,canal,horario,estilo_comunicacion,prop_tarjeta_credito_hey,prop_inversion_hey,prop_seguro_vida,prop_seguro_compras,prop_credito_personal,prop_credito_nomina,prop_credito_auto,prop_tarjeta_credito_garantizada,prop_cuenta_negocios,producto_top_1,producto_top_2,producto_top_3,flag_riesgo_churn,flag_uso_atipico,flag_credito_estresado,noise_score_usuario,ingreso_mensual_mxn,score_buro,antiguedad_dias,ocupacion,nivel_educativo,satisfaccion_1_10,dias_desde_ultimo_login,es_hey_pro,nomina_domiciliada,conv_n_total,conv_frustracion,conv_urgencia,intent_credito,intent_inversion
USR-02061,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0563,0.0,0.0,0.0002,0.4856,0.0,0.0,0.0,Crédito Nómina,,,0,1,0,0.25,27000,664,1536,1,0,8.0,5,True,True,1,0,0,0,0
USR-02062,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.7478,0.0,0.0002,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,43000,793,1461,1,0,8.0,2,True,False,1,0,0,0,0
USR-02063,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0179,0.0297,0.0382,0.0,0.1511,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.0,84000,776,1563,4,1,8.0,14,False,False,1,0,0,0,0
USR-02064,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0058,0.0184,0.0,0.0,0.004,0.0,0.0,0.0001,,,,0,0,0,0.0,14000,594,1653,1,0,10.0,19,True,True,2,0,0,0,0
USR-02065,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.085,0.0,0.0,0.0177,0.0,0.0,,,,0,0,0,0.0,40000,815,1424,1,1,7.0,4,True,False,1,1,0,0,0
USR-02066,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0391,0.0002,0.0,0.0,0.0028,0.0001,,,,0,0,0,0.0,13000,486,1265,4,2,10.0,3,True,False,1,0,0,1,0
USR-02067,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0218,0.0,0.0018,0.0,0.0,0.0,0.0035,0.0,0.9166,Cuenta Negocios,,,0,1,0,0.0,74000,596,988,2,0,8.0,0,False,False,1,0,0,0,0
USR-02068,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0191,0.0184,0.0,0.0002,0.0,0.0,0.0028,0.003,Tarjeta de Crédito Hey,,,0,0,0,0.0,15500,625,193,1,1,9.0,10,False,True,3,0,0,0,0
USR-02069,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.011,0.0055,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,37500,702,511,1,0,6.0,13,True,True,3,0,0,1,0
USR-02070,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,1,0,0,0.2,14500,532,1655,1,2,5.0,166,False,True,1,1,0,0,0
USR-02071,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0,0.0445,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.1667,24000,731,604,1,3,10.0,0,True,True,4,0,0,0,0
USR-02072,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1003,0.0067,0.0,0.0,0.0023,0.0,0.0001,Seguro de Vida,,,0,0,0,0.0,54000,644,421,1,1,10.0,3,True,False,1,0,0,0,0
USR-02073,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0169,0.0055,0.0,0.0206,0.0,0.0,0.0,0.0,,,,0,1,0,0.3333,27000,766,780,4,0,7.0,13,True,False,1,0,0,1,0
USR-02074,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1828,0.1154,0.0222,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,Inversión Hey,,0,0,0,0.6667,9000,693,1790,1,0,8.0,13,True,True,1,0,0,0,0
USR-02075,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.673,0.0,0.072,0.0,0.0002,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.6667,16000,740,791,1,0,10.0,5,True,False,1,0,0,0,0
USR-02076,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0491,0.0172,0.0002,0.0,0.0,0.0,0.0013,,,,0,0,0,0.2,57000,758,684,4,1,9.0,3,True,False,1,0,0,1,0
USR-02077,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1606,0.122,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,Seguro de Compras,,0,0,0,0.0,39000,705,1811,1,2,8.0,3,True,False,2,0,0,0,0
USR-02078,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0409,0.0582,0.0,0.0,0.0,0.0,0.0013,,,,0,0,0,0.6667,55500,797,1188,2,0,10.0,4,True,False,1,0,0,0,0
USR-02079,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.2832,0.0,0.0,0.0013,0.0,0.0001,Seguro de Compras,,,0,0,0,0.3333,53000,668,1124,2,1,9.0,3,True,False,1,0,0,0,0
USR-02080,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,13500,522,282,4,2,4.0,76,False,False,2,0,0,0,0
USR-02081,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.8861,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,10000,658,1594,1,0,9.0,1,True,False,4,0,0,0,0
USR-02082,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0259,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,25000,579,1237,1,2,9.0,3,True,False,3,0,0,1,0
USR-02083,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0122,0.0,0.0,0.0,0.0025,0.0,0.0,,,,0,0,0,0.0,56000,611,1015,2,0,10.0,1,True,False,2,0,0,0,0
USR-02084,0,PYME Emprendedor,formal,voz,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0004,0.0,0.0242,0.0008,0.0199,0.0,0.0,0.0001,,,,0,1,0,0.0,17500,537,1144,1,0,8.0,1,True,True,1,0,0,0,0
USR-02085,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.2664,0.0012,0.0,0.0,0.0,0.0199,0.0,0.176,0.0001,Tarjeta de Crédito Hey,Tarjeta Garantizada,,0,0,0,0.0,9000,571,105,1,2,4.0,19,True,True,1,0,0,0,0
USR-02086,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0038,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,11500,559,1453,4,2,9.0,1,True,False,1,0,0,1,0
USR-02087,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.4785,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.5,20500,498,1069,3,3,9.0,2,True,False,1,0,0,0,0
USR-02088,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,24000,605,1126,4,2,4.0,179,False,False,2,0,0,0,0
USR-02089,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0197,0.0263,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.3333,21500,495,86,1,3,10.0,3,True,False,1,0,0,0,0
USR-02090,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.6853,0.0,0.0,0.0002,0.0,0.0,0.0028,0.0,Inversión Hey,,,0,0,0,0.0,22500,742,1721,1,0,6.0,16,True,True,2,0,0,0,0
USR-02091,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.3302,0.0,0.0,0.0147,0.0,0.0,Seguro de Compras,,,0,0,0,0.5,23000,788,1373,1,3,8.0,3,True,True,1,0,0,0,0
USR-02092,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.5,10500,569,234,1,0,6.0,15,False,True,1,0,0,0,0
USR-02093,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.4271,0.0,0.0,0.0007,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,39000,643,446,4,2,10.0,5,True,False,2,0,0,0,0
USR-02094,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.7017,0.0,0.0,0.0,0.0196,0.0,0.0,Seguro de Vida,,,0,0,0,0.3333,50000,831,1793,4,3,7.0,1,True,False,1,0,0,1,0
USR-02095,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0942,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.3333,37500,764,1314,1,2,9.0,1,True,True,1,0,0,1,0
USR-02096,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0018,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,7000,511,970,4,0,8.0,1,True,False,1,0,0,0,0
USR-02097,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.746,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.2,11500,475,1083,1,2,8.0,2,True,False,1,0,0,1,0
USR-02098,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0058,0.0085,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,38000,642,849,1,0,10.0,19,False,True,2,0,0,0,0
USR-02099,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,21500,718,876,0,0,7.0,145,False,False,7,2,0,0,0
USR-02100,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0138,0.0881,0.0,0.0002,0.0225,0.0,0.0,0.0001,,,,0,0,0,0.0,22000,517,1230,1,0,7.0,0,True,True,2,0,0,1,0
USR-02101,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.6938,0.0,0.0,0.0017,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,41000,725,775,1,0,9.0,1,True,False,1,0,0,0,0
USR-02102,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0171,0.0525,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,22000,695,1522,1,3,7.0,18,True,True,1,0,0,0,0
USR-02103,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.5,21000,710,842,4,2,10.0,0,True,False,2,0,0,0,0
USR-02104,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0179,0.0042,0.0018,0.0,0.1817,0.0,0.0145,0.0,0.0,Crédito Personal,,,0,0,0,0.0,88000,524,1435,2,0,8.0,5,False,False,1,0,0,0,0
USR-02105,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,15500,500,623,1,2,5.0,120,False,True,1,0,0,0,0
USR-02106,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,1,0,0,0.5,30500,381,1097,5,0,5.0,162,True,False,2,0,0,0,0
USR-02107,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.011,0.0055,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.2,37500,591,657,1,0,7.0,13,False,True,2,0,0,3,0
USR-02108,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,20000,756,1474,4,1,7.0,10,True,False,1,0,0,0,0
USR-02109,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0783,0.1829,0.0,0.0,0.0,0.0,0.0,0.0084,Seguro de Vida,,,0,0,0,0.1667,25000,644,1328,1,1,9.0,12,True,True,8,0,0,1,0
USR-02110,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.141,0.0936,0.0,0.0002,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.0,30500,764,1435,1,2,6.0,14,False,True,2,0,0,0,0
USR-02111,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,11500,540,967,4,2,7.0,3,True,False,1,0,0,0,0
USR-02112,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.1237,0.0012,0.0,0.0,0.0,0.004,0.0,0.2115,0.0001,Tarjeta Garantizada,Tarjeta de Crédito Hey,,0,0,0,0.0,11500,591,1812,1,3,3.0,10,True,True,1,0,0,2,0
USR-02113,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0041,,,,0,0,0,0.0,73000,582,660,1,0,8.0,14,True,True,1,0,0,0,0
USR-02114,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,,,,0,0,0,0.0,27000,661,1414,2,1,7.0,15,True,False,1,0,0,0,0
USR-02115,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.022,0.0,0.0,0.0,0.0541,0.0,0.0,0.0189,0.0001,,,,0,0,0,0.6667,14000,520,1699,1,0,3.0,15,False,False,1,1,0,0,0
USR-02116,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.1061,0.0,0.0,0.0199,0.0,0.0,0.0001,Seguro de Vida,,,0,0,0,0.0,34500,650,1301,1,0,8.0,0,True,True,1,0,0,0,0
USR-02117,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,1,0,0.0,17500,581,643,4,2,7.0,14,False,False,1,0,0,1,0
USR-02118,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.6494,0.0966,0.0445,0.0002,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,18000,715,1445,4,2,10.0,1,True,False,1,0,0,1,0
USR-02119,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0002,0.0,0.125,0.0,0.0,Crédito Auto,,,0,0,0,0.1667,33000,777,1618,1,0,10.0,11,False,False,1,0,0,2,0
USR-02120,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2791,0.3368,0.0,0.0,0.0002,0.0,0.0,0.0028,0.0,Inversión Hey,Tarjeta de Crédito Hey,,0,0,0,0.0,30000,706,946,1,0,9.0,19,False,True,1,1,0,1,0
USR-02121,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,,,,0,0,0,0.0,4500,439,1181,1,1,8.0,133,False,False,1,0,0,0,0
USR-02122,1,Digital Básico,informal,voz,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.25,14000,561,1741,4,1,4.0,129,False,False,1,0,0,0,0
USR-02123,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.0,0.2047,0.0,0.0,0.0013,0.0,0.0,Seguro de Compras,,,0,1,0,0.0,47000,682,1102,2,1,8.0,5,False,False,1,0,0,0,0
USR-02124,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0297,0.0352,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.1429,14500,620,406,1,0,6.0,16,False,True,1,0,0,0,0
USR-02125,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2436,0.4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inversión Hey,Tarjeta de Crédito Hey,,0,0,0,0.2,34000,763,155,1,2,8.0,8,True,True,1,0,0,0,0
USR-02126,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0181,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,15500,771,1338,4,2,8.0,0,True,False,5,0,0,0,0
USR-02127,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1885,0.0,0.0002,0.0,0.5255,0.0,0.0039,Crédito Auto,Seguro de Vida,,0,0,0,0.0,52000,795,1554,1,2,7.0,14,True,False,5,0,0,2,0
USR-02128,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0408,0.0144,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,18000,468,1275,1,2,7.0,3,True,False,1,0,0,0,0
USR-02129,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.7114,0.0,0.1481,0.0404,0.0002,0.0,0.0177,0.0,0.0001,Tarjeta de Crédito Hey,Seguro de Vida,,0,0,0,0.3333,38000,827,1277,1,0,7.0,4,True,False,1,0,0,0,0
USR-02130,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0001,,,,0,0,0,0.0,34000,661,1436,1,0,10.0,14,False,True,2,0,0,0,0
USR-02131,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.3752,0.0748,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,47000,659,895,1,3,8.0,0,True,True,1,0,0,0,0
USR-02132,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,1,0,0,0.3333,16000,422,119,4,2,5.0,134,False,False,3,0,0,2,0
USR-02133,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,32500,417,875,0,0,4.0,67,False,False,2,0,0,1,0
USR-02134,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0506,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,16500,686,958,1,0,8.0,0,False,False,2,0,0,2,0
USR-02135,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.1027,0.15,0.0,0.0,0.0,0.0007,0.0,0.0,Seguro de Vida,Inversión Hey,,0,1,1,0.3333,22500,319,957,1,1,3.0,21,False,False,1,0,0,1,0
USR-02136,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,29500,476,751,3,2,8.0,3,True,False,2,0,0,0,0
USR-02137,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0,0.2843,0.0,0.0,0.142,0.0001,Crédito Personal,Tarjeta Garantizada,,0,0,1,0.0,15000,404,219,2,2,6.0,20,False,False,2,1,0,2,0
USR-02138,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0197,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,13500,764,432,1,0,10.0,3,False,False,2,0,0,0,0
USR-02139,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1209,0.2044,0.0,0.0,0.0,0.0,0.0013,Seguro de Compras,Seguro de Vida,,0,0,0,0.5,56500,773,1006,4,0,10.0,5,True,False,1,0,0,1,0
USR-02140,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0036,0.0182,,,,1,0,0,0.0,27000,393,1103,4,2,4.0,129,False,False,1,0,0,0,0
USR-02141,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0473,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,1,0,0.0,21000,666,640,0,0,6.0,180,False,False,3,1,0,0,0
USR-02142,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0044,0.0004,0.0018,0.0,0.0419,0.0,0.0,0.0241,0.0001,,,,0,0,0,0.0,12500,420,368,1,2,6.0,6,True,True,1,0,0,0,0
USR-02143,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0272,0.0,0.1309,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.0,62000,728,1540,2,0,8.0,7,False,False,1,0,0,0,0
USR-02144,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0505,0.0,0.0,0.1159,0.0,0.0,0.0001,Crédito Nómina,,,0,0,0,0.0,23000,488,1451,1,0,6.0,10,False,True,1,0,0,0,0
USR-02145,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0191,0.0073,0.0,0.0,0.0,0.0017,0.0,0.0001,,,,0,0,0,0.0,49500,720,132,1,2,10.0,2,True,False,2,0,0,0,0
USR-02146,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,1,0,0,0.3333,26500,568,547,2,0,4.0,70,False,False,1,0,0,0,0
USR-02147,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.6596,0.0,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,49000,736,912,1,0,10.0,3,True,False,1,0,0,0,0
USR-02148,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,15000,395,588,4,3,7.0,143,False,False,2,0,0,0,0
USR-02149,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0122,0.0004,0.0,0.0,0.0,0.0,0.0904,0.0,0.7143,Cuenta Negocios,,,0,0,0,0.0,35000,526,648,2,0,9.0,9,True,False,1,0,0,0,0
USR-02150,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2503,0.3541,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,Inversión Hey,Tarjeta de Crédito Hey,,0,0,0,0.0,11000,628,367,1,0,9.0,8,True,True,1,0,0,0,0
USR-02151,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.1016,0.0,0.0,0.0002,0.7869,0.0,0.0,0.0,Crédito Nómina,Inversión Hey,,0,0,0,0.3333,32500,579,896,1,0,6.0,16,True,True,1,0,0,1,0
USR-02152,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0036,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,15000,495,238,3,2,10.0,0,True,False,1,0,0,1,0
USR-02153,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,0,0,0,0.0,19000,454,958,0,0,6.0,136,False,False,1,0,0,1,0
USR-02154,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1437,0.0,0.0,0.0,0.0062,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,41000,794,620,1,3,7.0,19,True,False,1,0,0,0,0
USR-02155,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.9149,0.0,0.0,0.0,0.0,0.0054,0.0,0.0001,Inversión Hey,,,0,0,0,0.6667,43000,715,561,4,0,7.0,16,True,False,1,0,0,1,0
USR-02156,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.1507,0.0,0.0008,0.0,0.0023,0.0,0.0,Seguro de Vida,,,0,0,0,0.25,30000,633,1693,1,3,8.0,14,True,True,3,0,0,0,0
USR-02157,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0008,0.8893,0.0,0.0,0.0,Crédito Nómina,,,0,0,0,0.0,22000,776,353,1,0,8.0,14,False,True,2,0,0,0,0
